config_id,split,mode,m,max_edges,edge_selection,channel_set,preprocess,label_shift_ms,mfg_feature_mode,event,baseline_auc,mfg_auc,combined_auc,combined_minus_baseline,mfg_minus_baseline
6,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,500.0,expanded,LiftOff,0.6127958579881656,0.4139546351084812,0.6569588264299804,0.044162968441814776,-0.19884122287968442
6,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,500.0,expanded,Replace,0.5969093590775005,0.5123692679002413,0.5638911236256369,-0.033018235451863664,-0.08454009117725925
6,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,500.0,expanded,BothReleased,0.598536128996753,0.5441637774475813,0.6255847229101315,0.027048593913378438,-0.05437235154917175
7,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,0.0,expanded,HandStart,0.6614583333333334,0.5344919217687074,0.632095025510204,-0.029363307823129348,-0.12696641156462596
7,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,0.0,expanded,FirstDigitTouch,0.7796106223525578,0.6232893450635386,0.7280058651026393,-0.05160475724991853,-0.15632127728901923
7,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,0.0,expanded,BothStartLoadPhase,0.6569790828640386,0.5514212925717351,0.622787610619469,-0.03419147224456964,-0.1055577902923035
7,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,0.0,expanded,LiftOff,0.670233065285539,0.675094271046295,0.6823179319431194,0.012084866657580351,0.004861205760755993
7,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,0.0,expanded,Replace,0.6582587064676617,0.5195273631840797,0.6790796019900497,0.020820895522387972,-0.13873134328358205
7,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,0.0,expanded,BothReleased,0.5293084319526626,0.4757766272189349,0.5622534516765286,0.03294501972386599,-0.05353180473372776
8,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,500.0,expanded,HandStart,0.7510043475868141,0.545402014198448,0.7730999944967256,0.022095646909911504,-0.2056023333883661
8,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,500.0,expanded,FirstDigitTouch,0.6744693971941003,0.5397245490518526,0.6997533275091218,0.02528393031502152,-0.13474484814224763
8,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,500.0,expanded,BothStartLoadPhase,0.6553024049309338,0.4733916680424853,0.6131198062847394,-0.04218259864619445,-0.18191073688844855
8,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,500.0,expanded,LiftOff,0.6624753451676529,0.6209935897435898,0.6386834319526626,-0.0237919132149903,-0.04148175542406318
8,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,bandpass_0_5_48,500.0,expanded,Replace,0.5925181013676588,0.6509452936444086,0.6279833735585949,0.03546527219093609,0.05842719227674975
